step,value
26942,4.4326376914978
26954,4.466552734375
26967,4.14520645141602
26975,4.65556764602661
26990,4.54946041107178
26996,3.90141725540161
27000,4.49847078323364
27041,4.34803628921509
27052,4.24100685119629
27057,4.5288987159729
27063,4.76013517379761
27066,4.26673555374146
27074,4.29959774017334
27078,4.82303237915039
27082,4.28533697128296
27114,3.90047216415405
27118,4.71199417114258
27119,4.05795621871948
27135,4.814208984375
27136,3.93343329429626
27145,4.37580490112305
27149,4.37473821640015
27161,4.1400580406189
27168,4.39148664474487
27181,4.01697444915772
27185,4.30325222015381
27212,3.79427003860474
27233,3.8718376159668
27238,4.81041479110718
27243,3.8289213180542
27266,5.1978325843811
27271,3.66944169998169
27312,3.85810899734497
27318,4.30200576782227
27321,4.13389921188355
27328,4.3168511390686
27329,4.28912687301636
27346,4.53573989868164
27361,5.41906070709229
27412,5.10592269897461
27427,4.55226802825928
27442,4.41184043884277
27461,4.38045883178711
27491,4.80650568008423
27492,4.53328800201416
27499,4.21762704849243
27503,5.31158065795898
27532,4.17837381362915
27533,4.41139459609985
27559,3.99013352394104
27570,3.80061960220337
27579,4.02817344665527
27589,4.4155011177063
27614,4.78860139846802
27623,5.64665651321411
27639,3.9608325958252
27662,4.51155138015747
27665,4.63055610656738
27668,4.22126197814941
27672,4.65815734863281
27676,4.09032869338989
27685,4.70590591430664
27694,3.93873119354248
27722,3.54204034805298
27748,4.06405067443848
27774,4.40642070770264
27797,4.66740703582764
27807,5.10602474212647
27818,4.55261707305908
27824,4.38153076171875
27859,4.34690999984741
27881,4.42237567901611
27896,4.28600692749023
27902,4.36224365234375
27907,3.98356413841248
27910,3.8461127281189
27912,5.00056552886963
27914,4.42176961898804
27921,4.77054977416992
27937,3.45999383926392
27959,4.79733514785767
27974,4.27574062347412
27985,4.4559850692749
27992,4.26533603668213
27998,4.06878852844238
28002,5.00296211242676
28019,4.64184188842773
28032,4.37505626678467
28037,4.88952398300171
28085,4.30820989608765
28095,4.64388370513916
28100,4.6514196395874
28101,4.44320583343506
28108,3.63161611557007
28117,3.9419994354248
28119,4.16278982162476
28152,4.83102464675903
28167,3.99607753753662
28178,4.03545618057251
28181,4.14568042755127
28189,4.59518384933472
28203,4.45982551574707
28212,4.09111785888672
28216,4.84293460845947
28229,4.82273006439209
28238,4.56684255599976
28239,4.45716524124146
28241,4.24796342849731
28247,4.35000038146973
28256,4.10795497894287
28264,4.86847400665283
28281,4.77393960952759
28299,4.7889928817749
28344,4.28845357894897
28350,3.99878168106079
28359,5.2409987449646
28384,4.47617292404175
28407,4.46600723266602
28412,4.49006080627441
28417,4.84451484680176
28421,5.23281574249268
28447,4.07465314865112
28453,3.98808431625366
28484,3.63039493560791
28487,4.48378849029541
28488,4.11113595962524
28501,4.56150341033936
28507,4.00939178466797
28509,4.09610033035278
28513,4.98508167266846
28531,4.52426624298096
28535,3.85078144073486
28537,4.82191324234009
28548,4.31073474884033
28551,4.73420333862305
28556,4.41640853881836
28560,5.54794883728027
28570,3.42152428627014
28579,3.66534376144409
28585,4.16222524642944
28589,4.28517770767212
28612,4.20905780792236
28614,4.59202241897583
28625,4.14862823486328
28657,4.25193881988525
28660,3.9630446434021
28666,4.50605821609497
28682,4.52368927001953
28684,4.52385568618774
28685,4.06505537033081
28688,4.42621374130249
28694,4.86796092987061
28703,3.7608814239502
28716,4.06145572662354
28752,4.04150104522705
28756,4.48099327087402
28764,4.51953315734863
28766,4.4968318939209
28823,5.09025859832764
28858,4.4072117805481
28860,4.51952266693115
28871,4.57745838165283
28877,4.6073112487793
28879,4.73668956756592
28904,4.41804456710815
28906,4.43277597427368
28914,3.99256801605225
28915,4.13271141052246
28916,4.33344411849976
28919,4.85682678222656
28929,4.02396965026856
28934,4.62961769104004
28935,4.64043855667114
28945,3.97674131393433
28965,3.96378326416016
28985,5.14453077316284
28987,3.91523241996765
28999,4.65439891815186
29005,4.49222946166992
29007,4.02688980102539
29014,4.10035514831543
29019,4.0652232170105
29021,4.15162467956543
29042,4.41716289520264
29050,4.25706577301025
29089,4.42487859725952
29105,4.08672761917114
29106,3.91628360748291
29119,4.1480278968811
29136,4.90954732894897
29167,4.25540161132813
29193,4.09209108352661
29207,4.1383490562439
29223,4.43414068222046
29225,3.98272037506104
29254,4.94215297698975
29268,3.95256209373474
29277,4.11190223693848
29278,4.4196925163269
29314,4.33067560195923
29322,4.23804569244385
29351,5.09511280059814
29357,3.88351368904114
29391,4.59275913238525
29399,3.94991254806519
29408,4.06341600418091
29416,4.02002906799316
29418,5.06232357025147
29432,4.43839025497437
29446,4.20189809799194
29453,3.53665447235107
29455,4.34437847137451
29461,4.16571378707886
29473,4.15875577926636
29506,4.5001540184021
29513,4.64306020736694
29523,5.06853199005127
29526,4.25166511535645
29527,4.13945913314819
29528,5.03257083892822
29536,4.05202770233154
29537,4.79220581054688
29546,3.87411022186279
29564,4.46929979324341
29584,4.45775318145752
29592,4.27325868606567
29598,4.13763999938965
29610,4.0799126625061
29621,4.3234281539917
29626,4.3572301864624
29650,4.17287826538086
29661,4.5402569770813
29677,4.25495195388794
29703,4.65304851531982
29716,3.65811061859131
29739,4.71586418151856
29741,4.78540325164795
29747,4.24994802474976
29748,4.03255081176758
29771,3.96699643135071
29774,4.0098352432251
29783,4.01379489898682
29801,4.05151128768921
29838,3.82453680038452
29852,3.91228055953979
29857,3.7693829536438
29893,4.65753698348999
29895,4.29523897171021
29907,4.17920684814453
29911,4.00401592254639
29924,4.22886753082275
29956,3.96464014053345
29982,4.25927639007568
30002,4.7154483795166
30005,4.26109981536865
30008,3.98834681510925
30011,4.33303689956665
30019,4.46140193939209
30025,4.05301809310913
30031,4.46473598480225
30035,4.45408296585083
30045,4.30388641357422
30092,4.58181476593018
30101,4.41512870788574
30120,5.22628259658814
30130,4.62728214263916
30133,4.39052295684814
30135,4.13808917999268
30146,4.7475905418396
30152,4.63279724121094
30153,4.49116802215576
30167,4.16454219818115
30180,3.98702239990234
30184,4.45925855636597
30209,4.25079441070557
30214,4.54863929748535
30270,4.00887680053711
30291,4.18246173858643
30300,4.88883495330811
30310,3.80876564979553
30320,4.27820348739624
30342,3.86320614814758
30344,4.23212051391602
30355,4.07000780105591
30362,4.31118488311768
30367,4.93168020248413
30369,4.42062425613403
30370,3.99357604980469
30381,3.85553026199341
30403,4.39318227767944
30417,4.67901754379272
30449,3.94888615608215
30468,3.9098117351532
30502,4.09982490539551
30503,4.97288751602173
30506,4.60251140594482
30509,3.76131534576416
30520,4.22232818603516
30553,4.9033203125
30567,4.43637180328369
30590,4.54456329345703
30599,4.11404848098755
30602,3.98927354812622
30609,4.25835514068604
30622,4.80343914031982
30623,5.23369121551514
30626,4.48223400115967
30636,4.05508518218994
30642,4.49095916748047
30663,3.72276878356934
30685,4.68881034851074
30691,4.1420464515686
30696,5.06211614608765
30711,3.6940438747406
30721,4.05821514129639
30724,4.55706930160522
30729,4.26338672637939
30751,3.92684841156006
30781,4.18266296386719
30784,3.54307317733765
30800,4.04522466659546
30825,4.09070682525635
30836,3.75623178482056
30837,3.62959480285645
30859,4.13804578781128
30882,4.38736248016357
30885,4.39617300033569
30889,4.50695514678955
30893,4.41801643371582
30898,4.27127742767334
30902,4.26393890380859
30912,4.45780563354492
30913,4.18632650375366
30917,4.9480619430542
30923,5.00441837310791
30953,4.29561281204224
30964,4.29116058349609
30973,4.38794612884522
30982,4.76758527755737
30988,4.07984972000122
31011,4.92019462585449
31012,4.48842096328735
31035,4.38837194442749
31044,3.99840307235718
31074,4.20486831665039
31091,4.43071174621582
31095,4.76176834106445
31115,4.12346601486206
31116,4.09176158905029
31128,3.84060406684875
31134,4.31317758560181
31150,5.06922101974487
31156,4.16334629058838
31167,4.30772590637207
31171,4.5779504776001
31174,4.07317352294922
31208,4.52690696716309
31233,4.19206428527832
31252,4.24635934829712
31297,3.98053669929504
31300,4.61782598495483
31320,4.80636072158814
31345,4.22587251663208
31371,4.28419923782349
31372,4.34192180633545
31376,3.80518054962158
31379,4.39578866958618
31389,4.28654003143311
31400,4.56616592407227
31404,4.64863777160645
31423,4.51689052581787
31428,4.50850629806519
31442,4.21388912200928
31463,4.42715740203857
31490,4.72348213195801
31494,3.84732103347778
31515,4.48678016662598
31520,4.65212631225586
31524,4.76244640350342
31541,4.97662925720215
31549,4.46775054931641
31556,4.6966724395752
31566,4.36127662658691
31568,4.45108032226563
31571,4.37438869476318
31584,4.53334331512451
31590,4.1092472076416
31595,5.22953414916992
31616,4.28372097015381
31621,4.2098560333252
31648,4.05961847305298
31654,4.56478500366211
31658,4.25227928161621
31671,3.62703013420105
31672,3.91675877571106
31680,4.61411046981812
31682,3.95891571044922
31701,4.68709754943848
31712,3.81187295913696
31729,3.88456916809082
31732,4.59955883026123
31760,4.9218602180481
31773,3.49061703681946
31781,4.72516822814941
31786,3.86036920547485
31792,4.41104507446289
31795,4.56809902191162
31815,3.69763326644897
31838,4.09419393539429
31840,4.48407888412476
31857,4.56022214889526
31861,4.05453395843506
31877,4.03006649017334
31897,4.58449268341064
31902,3.93559145927429
31917,3.76762676239014
31926,3.51430988311768
31929,4.41749048233032
31949,3.7536153793335
31952,3.96070194244385
31983,4.44311189651489
31995,4.82351684570313
32003,3.80636167526245
32022,4.03685140609741
32024,4.77720642089844
32039,4.44275856018066
32040,4.22714328765869
32051,4.06960773468018
32055,4.31452178955078
32057,3.34707689285278
32062,3.92297577857971
32074,3.43245029449463
32092,4.05318880081177
32099,3.97903823852539
32111,4.27824878692627
32122,4.51192760467529
32164,4.39068412780762
32224,4.69151496887207
32232,3.90764045715332
32243,4.23891639709473
32248,3.84564113616943
32269,3.68358492851257
32284,3.85099983215332
32335,3.94709444046021
32351,3.35451602935791
32371,4.65145683288574
32376,3.86297416687012
32389,4.07623767852783
32395,4.16581249237061
32401,4.32634162902832
32412,4.4054012298584
32446,4.27681636810303
32449,4.51414489746094
32453,3.51519966125488
32459,3.65045213699341
32480,4.35606908798218
32503,4.50253200531006
32505,3.84786224365234
32508,4.06518459320068
32515,3.99214673042297
32526,4.12363815307617
32549,4.73252868652344
32564,4.33264970779419
32570,4.37886238098145
32581,4.05893325805664
32593,4.82621479034424
32611,4.03647136688232
32661,4.00566673278809
32718,4.73945045471191
32720,4.37889385223389
32723,4.22119617462158
32736,4.37451648712158
32743,4.04041290283203
32745,3.88420224189758
32749,4.43140316009522
32755,3.91311883926392
32759,3.81760454177856
32766,3.97722053527832
32786,4.17191028594971
32789,4.40644550323486
32796,4.49134731292725
32801,4.18523216247559
32818,4.04074859619141
32837,4.07760095596314
32848,4.57325983047485
32857,4.27429580688477
32859,3.94507932662964
32863,4.30580854415894
32870,4.37529945373535
32886,4.80085563659668
32907,3.71580362319946
32931,4.35668468475342
32935,3.79907083511353
32945,4.34120512008667
32948,4.71099758148193
32963,3.71768999099731
32968,4.20517539978027
32970,4.49955558776856
32975,4.68143177032471
32990,4.39049434661865
33024,4.50751256942749
33033,3.67777299880981
33036,4.26744556427002
33044,4.0755181312561
33048,3.85175442695618
33052,3.38988089561462
33063,4.41260051727295
33074,4.29994010925293
33132,4.51094627380371
33147,3.90821194648743
33151,4.07488298416138
33156,4.2718563079834
33181,4.38352870941162
33188,3.36995840072632
33210,3.83263349533081
33220,4.10378694534302
33232,4.22615623474121
33266,3.83386945724487
33267,3.10838222503662
33270,4.15189027786255
33271,4.24126291275024
33278,4.1045389175415
33289,3.79543972015381
33334,3.9843487739563
33335,4.17295742034912
33348,4.03070163726807
33352,4.01903772354126
33383,4.43135166168213
33384,4.5795168876648
33399,4.49771165847778
33400,4.58554172515869
33416,4.27810287475586
33439,4.5835657119751
33444,3.78209280967712
33467,3.63410592079163
33489,4.60416269302368
33491,4.32485008239746
33502,3.89797592163086
33514,3.85831499099731
33540,4.6978235244751
33551,4.06770706176758
33553,3.81665992736816
33572,3.91073966026306
33582,4.07799339294434
33594,4.72625732421875
33630,4.67754316329956
33643,4.07195043563843
33653,4.14414310455322
33672,4.28833866119385
33676,5.18419170379639
33682,4.28647041320801
33684,4.13497066497803
33721,4.19323444366455
33736,3.44416046142578
33738,4.31265830993652
33743,3.6800422668457
33756,3.78219890594482
33777,4.68649196624756
33781,3.96230602264404
33789,4.68087339401245
33792,3.8783700466156
33796,4.0878963470459
33798,4.43309354782105
33807,4.70561981201172
33808,3.06955766677856
33818,3.61377048492432
33825,4.48878908157349
33847,4.30710411071777
33863,4.1307520866394
33900,3.67764520645142
33902,4.34697580337524
33927,3.86474752426147
33936,5.04939651489258
33960,3.62846708297729
33966,4.62635374069214
33973,4.52038192749023
33983,4.12933921813965
33996,5.26673221588135
34008,4.52787351608276
34019,3.4780695438385
34020,4.56960582733154
34022,3.61655139923096
34046,4.56726694107056
34075,4.18205308914185
34076,4.48875188827515
34087,3.96527481079102
34099,4.62536811828613
34127,3.92287588119507
34129,4.18091869354248
34131,4.56723737716675
34134,3.68771076202393
34145,4.28591632843018
34164,3.56974935531616
34174,4.28959465026856
34175,3.93159818649292
34202,4.13734149932861
34210,4.51629638671875
34214,3.66362619400024
34241,4.68029880523682
34245,3.91449356079102
34270,4.37563896179199
34278,4.13835859298706
34344,3.8747992515564
34346,4.54931688308716
34351,4.54752492904663
34366,4.42641162872314
34369,3.60603380203247
34372,4.67785739898682
34373,3.9516863822937
34441,4.24552440643311
34442,4.1221981048584
34468,3.48424434661865
34477,4.58955764770508
34502,4.08744287490845
34503,4.40213775634766
34504,4.52230548858643
34509,4.93626165390015
34513,3.47834324836731
34562,4.39892435073853
34618,4.24400424957275
34619,4.06808614730835
34636,4.73134279251099
34640,4.51266145706177
34642,3.62891864776611
34649,4.24444150924683
34650,4.57080698013306
34665,4.40471363067627
34690,4.16512393951416
34701,4.20953416824341
34709,3.50829100608826
34715,3.85995006561279
34731,4.02542686462402
34743,4.05359363555908
34745,3.93064165115356
34810,4.7415246963501
34819,4.1525764465332
34821,4.37252521514893
34842,4.09703874588013
34857,4.66310882568359
34881,5.1697883605957
34884,4.65746545791626
34899,4.00529670715332
34919,3.71882820129395
34923,3.8789849281311
34934,4.04929494857788
34964,3.82995820045471
34966,3.9494891166687
34967,4.00396394729614
34978,3.99062132835388
34983,3.42994618415833
34990,4.05931186676025
34992,4.34510803222656
34995,4.09823608398438
35000,4.08378791809082
35014,4.77280044555664
35017,4.61925745010376
35018,5.01069307327271
35042,4.22827100753784
35057,4.29230880737305
35065,3.66689419746399
35069,4.02350902557373
35073,3.91494345664978
35086,4.1560173034668
35107,4.21434259414673
35113,3.8692729473114
35153,4.20100116729736
35201,4.21331262588501
35202,3.47715997695923
35209,4.23042774200439
35211,4.55325269699097
35228,3.95762610435486
35229,4.5106348991394
35292,3.83191180229187
35306,4.23103809356689
35310,4.696692943573
35321,4.45215129852295
35347,4.400634765625
35360,3.88041019439697
35424,3.90036511421204
35446,3.71163630485535
35447,4.72262907028198
35448,4.19541645050049
35486,4.21665573120117
35527,3.72776985168457
35555,4.42732810974121
35561,3.69827890396118
35566,4.53529167175293
35573,3.36770582199097
35583,3.68981695175171
35585,3.70700669288635
35588,3.46153903007507
35625,4.32726192474365
35668,4.02541923522949
35691,4.40173196792603
35695,3.91182494163513
35715,5.00573539733887
35744,4.17822122573853
35752,4.57859992980957
35788,4.63476085662842
35804,4.27852010726929
35806,4.28213500976563
35810,4.18426752090454
35819,4.21909236907959
35862,4.2511739730835
35876,3.97226119041443
35882,4.24562740325928
35893,4.32736110687256
35933,3.97146129608154
35935,4.82840490341187
35946,4.00685024261475
35949,3.91785526275635
35970,4.27697229385376
35977,4.35732889175415
36000,3.97142171859741
36009,4.16691780090332
36014,3.6142258644104
36016,3.65419745445251
36034,3.83085560798645
36040,3.72360324859619
36047,3.95651340484619
36082,4.33624649047852
36089,5.0480260848999
36091,4.53817653656006
36093,4.48120832443237
36122,3.89847373962402
36146,3.95893669128418
36160,4.27976083755493
36173,4.09755849838257
36194,4.04837465286255
36204,3.47847366333008
36208,3.47112631797791
36231,3.76316499710083
36265,4.37735176086426
36296,3.80016326904297
36297,4.65204191207886
36308,4.07570266723633
36316,4.08455562591553
36338,4.37163352966309
36340,4.21270132064819
36406,4.26827716827393
36412,3.88369703292847
36416,3.73695468902588
36426,4.14872121810913
36444,3.75446319580078
36450,4.14266681671143
36451,4.52697992324829
36463,3.96288919448853
36477,3.67976999282837
36491,4.44778871536255
36514,4.0162615776062
36515,4.19302654266357
36526,3.93014049530029
36549,3.83064222335815
36567,4.30520296096802
36569,4.03674697875977
36579,3.96017622947693
36580,3.69295763969421
36582,4.1375617980957
36583,3.93577527999878
36587,4.19477367401123
36600,3.92374444007874
36612,4.04357433319092
36630,4.36383199691772
36649,3.53887033462524
36703,4.06734943389893
36726,4.22561931610107
36767,3.76349782943726
36779,4.06033611297607
36786,4.15029907226563
36802,4.69516181945801
36807,4.70898866653442
36819,4.03775310516357
36835,3.92107582092285
36847,4.03908538818359
36856,4.08108234405518
36857,4.37363147735596
36858,4.09745740890503
36864,4.35139274597168
36881,3.82460069656372
36882,3.68879127502441
36894,4.57865905761719
36901,3.90532898902893
36903,4.69148540496826
36922,3.71750807762146
36932,4.24152135848999
36934,4.12669658660889
36946,4.25934553146362
36953,4.17267751693726
36958,4.05057907104492
36972,4.43048191070557
36978,3.73619174957275
36979,4.08515310287476
36999,4.01196384429932
37030,4.62760019302368
37034,4.2077784538269
37048,4.97576236724854
37054,4.07863855361939
37060,4.32882452011108
37063,3.83282566070557
37088,4.0236234664917
37096,3.84241342544556
37103,4.28210878372192
37110,4.11408233642578
37126,4.68960237503052
37148,3.44756555557251
37149,3.52389574050903
37178,3.69422817230225
37186,4.90260457992554
37196,4.68197536468506
37208,3.81768536567688
37214,4.12498283386231
37223,4.29353046417236
37232,4.09670352935791
37234,4.23179626464844
37253,4.13983297348022
37263,3.51082158088684
37345,4.31612157821655
37400,3.70292234420776
37405,4.22582817077637
37409,4.17522382736206
37423,3.98715829849243
37433,4.29310512542725
37452,4.09903049468994
37474,4.28182744979858
37506,4.72738695144653
37507,3.83250427246094
37513,4.00184392929077
37517,4.01743793487549
37518,4.16271495819092
37519,4.05083656311035
37530,4.31717729568481
37534,3.9374213218689
37545,3.9756965637207
37550,4.82380771636963
37553,3.87799096107483
37563,4.00244140625
37577,3.9813985824585
37584,4.20654439926147
37586,4.08444023132324
37593,4.10457229614258
37604,3.86949300765991
37611,5.30675888061523
37620,4.89242601394653
37627,4.43013858795166
37647,3.89666604995728
37660,4.19805335998535
37675,3.79157733917236
37682,4.15701627731323
37732,4.05925559997559
37833,4.3591947555542
37856,4.34269380569458
37872,3.98643279075623
37875,3.90568828582764
37892,4.38656044006348
37901,3.60679912567139
37906,3.78436779975891
37932,3.63506674766541
37936,4.48688316345215
37938,3.56978893280029
37954,3.59119606018066
37959,4.07607793807983
37961,4.45953416824341
37968,4.91989898681641
37971,3.68597459793091
37976,4.08464479446411
37977,3.83748960494995
37986,3.96605014801025
38004,4.45781707763672
38025,4.91097068786621
38035,4.24283218383789
38051,4.37069654464722
38086,3.98475313186646
38119,3.58063101768494
38133,3.58321762084961
38139,4.01965427398682
38150,4.82525730133057
38151,4.23474311828613
38177,3.67101669311523
38182,4.18233489990234
38194,4.70069217681885
38195,4.80722904205322
38198,4.58500194549561
38199,3.85068321228027
38211,3.56467890739441
38231,4.00199556350708
38241,3.87482810020447
38263,3.66560173034668
38303,3.80369877815247
38312,3.77166485786438
38325,4.6216197013855
38328,4.10859251022339
38334,3.50992298126221
38345,4.17294692993164
38368,4.69611549377441
38377,4.22469711303711
38389,4.30820417404175
38395,3.74570322036743
38410,3.79920387268066
38434,3.58982563018799
38435,3.87437129020691
38437,3.98824787139893
38453,5.60305976867676
38455,4.09780406951904
38456,4.90955638885498
38478,3.97862386703491
38487,3.3952317237854
38494,3.52517604827881
38508,4.28681564331055
38514,4.37403297424316
38516,4.53978157043457
38521,5.13342905044556
38525,4.05371761322022
38528,4.05141973495483
38544,4.2567343711853
38545,3.85369634628296
38562,4.27012729644775
38566,3.88687968254089
38569,4.16717338562012
38598,3.64857053756714
38599,4.33038520812988
38605,4.43548583984375
38611,4.48595190048218
38615,3.97012877464294
38626,4.05068731307983
38650,3.9450786113739
38651,3.82038402557373
38653,4.06437492370606
38655,4.35171604156494
38670,3.91910362243652
38671,4.28881788253784
38695,3.89560794830322
38701,4.11993598937988
38703,4.10534858703613
38715,4.31814956665039
38750,4.18207931518555
38770,3.82141089439392
38789,3.92379522323608
38800,4.11690998077393
38813,4.16832590103149
38825,3.5813205242157
38842,3.93537902832031
38849,4.50069618225098
38895,3.10125112533569
38910,4.10055637359619
38926,4.0097804069519
38927,3.95203232765198
38945,4.69939088821411
38973,4.40885925292969
38977,4.30577564239502
38980,4.32553863525391
38990,5.56079053878784
39007,5.0326361656189
39014,4.3962287902832
39025,4.21655988693237
39084,3.91164231300354
39085,3.81228017807007
39087,4.85153436660767
39096,3.7342734336853
39119,4.05353450775147
39123,3.86789655685425
39126,4.15621900558472
39134,4.29913520812988
39138,4.5225133895874
39144,5.11396360397339
39147,3.77280116081238
39169,3.84976696968079
39171,3.78814220428467
39199,3.76055431365967
39200,4.01812839508057
39212,4.04597520828247
39222,4.47053384780884
39230,4.53629636764526
39232,3.53944897651672
39239,4.21209287643433
39242,3.37968301773071
39245,4.29583787918091
39267,4.13949203491211
39283,3.54930973052979
39292,4.453200340271
39314,4.03714942932129
39326,4.5450291633606
39333,3.43200516700745
39336,4.25765228271484
39341,3.47768115997314
39354,3.90225982666016
39361,4.42224788665772
39362,3.42459058761597
39363,4.09914398193359
39373,3.98234844207764
39376,3.73725700378418
39398,4.36759281158447
39405,4.43504142761231
39411,4.28071784973145
39430,3.87544226646423
39436,3.57329130172729
39451,3.92247819900513
39470,3.58512592315674
39482,4.53279304504395
39485,4.41322374343872
39520,4.48918962478638
39541,3.86253714561462
39561,4.55762481689453
39564,4.01977825164795
39573,3.47459316253662
39576,3.46465253829956
39579,3.7983238697052
39586,4.13960027694702
39609,4.21567821502686
39611,4.43261194229126
39618,3.90987730026245
39621,4.08374738693237
39625,4.03221321105957
39627,4.06097936630249
39641,4.25982809066772
39654,4.03823280334473
39681,4.39543151855469
39691,4.65725755691528
39698,4.54795265197754
39724,3.7345609664917
39743,4.0651707649231
39755,4.80629539489746
39763,4.46396923065186
39765,3.57629871368408
39807,4.54953193664551
39819,3.86363935470581
39839,3.95407009124756
39852,3.88534832000732
39872,3.95849561691284
39878,4.35992336273193
39902,4.43204069137573
39910,4.8090238571167
39943,3.8070125579834
39948,5.27720069885254
39966,4.81776332855225
39981,4.05674743652344
39991,3.83988165855408
39995,4.01302528381348
40014,4.38697814941406
40016,4.32417106628418
40020,4.99470233917236
40028,3.85932159423828
40038,4.01891183853149
40047,3.7545177936554
40050,3.66565036773682
40057,3.13764762878418
40063,4.0937442779541
40069,3.76994276046753
40078,4.10125875473022
40085,4.58186817169189
40112,4.19034099578857
40122,3.95432043075562
40157,4.6569356918335
40180,3.49285197257996
40190,4.08992004394531
40194,4.27611351013184
40221,4.20016860961914
40232,4.0336856842041
40253,3.7668285369873
40265,4.21339702606201
40268,4.78058290481567
40285,4.79810380935669
40292,5.23952198028564
40299,3.97200560569763
40316,4.15991067886353
40317,3.57504653930664
40319,4.42339134216309
40325,3.87658786773682
40373,4.07841634750366
40379,4.26053428649902
40389,3.97216272354126
40390,3.69362592697144
40400,4.1672887802124
40404,4.31990242004395
40416,3.52006530761719
40417,4.32346343994141
40426,4.30919885635376
40430,3.57952690124512
40431,3.95006275177002
40434,4.14723873138428
40447,3.94742822647095
40454,3.97537064552307
40467,4.15391540527344
40468,4.48183917999268
40469,4.08356857299805
40477,3.88672018051147
40489,4.71481990814209
40490,3.84280776977539
40504,4.31204605102539
40518,4.32279062271118
40521,4.07021522521973
40530,3.96091032028198
40533,4.54880237579346
40586,4.20699071884155
40595,4.32454299926758
40602,4.56512069702148
40608,4.02479696273804
40609,4.65496826171875
40625,3.39673113822937
40630,3.69377183914185
40634,3.97641038894653
40635,4.04883480072022
40653,3.87880849838257
40663,4.43662929534912
40667,4.59357500076294
40701,3.57095432281494
40712,5.06726741790772
40729,3.87777185440063
40730,4.1377158164978
40735,3.85087108612061
40757,3.63652086257935
40775,4.07729148864746
40776,3.86619687080383
40790,3.43757343292236
40815,4.45024299621582
40816,4.25074195861816
40817,4.27986621856689
40836,4.01735591888428
40842,3.83951234817505
40845,3.93162322044373
40857,3.59700107574463
40860,4.48620510101318
40868,3.38840508460999
40869,4.12686681747437
40871,4.57859420776367
40883,3.46603345870972
40896,4.34002208709717
40917,3.88649845123291
40925,3.76304411888123
40931,4.12091875076294
40935,3.48610234260559
40936,3.46358489990234
40968,4.2074818611145
41006,3.77872180938721
41038,4.50404739379883
41071,4.88464593887329
41082,4.54545402526856
41083,3.95988512039185
41092,3.96412324905396
41100,3.64451932907104
41101,4.30463838577271
41106,4.01597690582275
41133,4.17263889312744
41187,4.87304067611694
41189,4.10540628433228
41201,4.07450342178345
41207,4.42540740966797
41209,4.13872241973877
41214,3.79948878288269
41219,4.74463367462158
41222,4.41192054748535
41240,4.18169260025024
41250,4.05432605743408
41258,4.15478897094727
41261,4.48209524154663
41268,4.06450939178467
41279,3.4951057434082
41280,3.82720255851746
41292,4.26289558410645
41293,4.09534358978272
41302,3.94671177864075
41317,3.42422342300415
41334,4.29205894470215
41338,4.15849733352661
41339,3.93660688400269
41345,4.06260871887207
41368,3.67354822158813
41374,4.49574947357178
41384,4.05986499786377
41412,3.74107766151428
41418,4.0113410949707
41440,4.32639884948731
41471,3.93863081932068
41474,4.21496105194092
41489,3.9468994140625
41493,3.59690237045288
41539,3.95242691040039
41540,4.41300773620606
41544,4.03118944168091
41554,4.00850009918213
41555,3.84744501113892
41564,4.35310125350952
41587,4.55714273452759
41590,4.14226770401001
41609,3.6639256477356
41643,4.21889400482178
41652,3.8473072052002
41670,4.54909229278564
41684,4.09406995773315
41711,3.93146753311157
41727,4.12084913253784
41755,3.65987205505371
41764,3.67571306228638
41772,4.06473684310913
41779,3.75608801841736
41787,4.20358324050903
41796,3.52468204498291
41827,3.49864482879639
41860,4.52766036987305
41862,4.54882335662842
41870,3.83395957946777
41872,4.16155815124512
41886,3.91139793395996
41895,3.43665599822998
41937,4.40124225616455
41956,3.88234233856201
41987,3.62773466110229
42021,3.81860780715942
42022,3.84088563919067
42031,4.38141870498657
42038,4.03536987304688
42039,3.89739561080933
42056,4.17478942871094
42109,3.93408250808716
42117,4.10419750213623
42118,3.92237091064453
42122,4.16893243789673
42149,3.95230865478516
42170,3.65032434463501
42203,4.34211444854736
42211,3.44392538070679
42219,4.02529668807983
42225,3.71206712722778
42229,4.06991195678711
42237,4.00320386886597
42254,4.15683746337891
42260,3.90576601028442
42273,3.49038934707642
42286,3.56670093536377
42309,3.66307783126831
42315,4.29267311096191
42318,4.23679161071777
42340,3.7212119102478
42418,3.85886836051941
42423,4.28144454956055
42435,3.64621949195862
42453,4.17525720596314
42454,4.61916828155518
42455,3.58791255950928
42474,4.31508588790894
42483,4.21349430084229
42490,4.27073335647583
42505,4.09312438964844
42512,3.98829889297485
42526,4.54077816009522
42530,4.17228841781616
42531,3.69065618515015
42541,3.59419202804565
42559,3.95052528381348
42567,3.24368572235107
42576,4.31396675109863
42579,4.32248115539551
42591,3.81629157066345
42602,3.788489818573
42619,3.46338701248169
42645,4.06216049194336
42651,4.3551344871521
42656,3.46597933769226
42660,3.91035962104797
42669,3.78030252456665
42672,3.99823904037476
42681,4.14287614822388
42695,3.77755689620972
42699,3.85972452163696
42709,3.94279193878174
42716,3.4745454788208
42718,3.72929668426514
42723,4.40124034881592
42731,4.1291651725769
42749,4.83132266998291
42770,3.75457763671875
42776,3.79761171340942
42781,4.29799938201904
42797,4.33619070053101
